id,year,month,geoid,cii.demand,gray_produced,indoor.demand,outdoor.demand,wastewater.supply
729,2004,9,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
730,2004,9,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
731,2004,9,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
732,2004,9,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
733,2004,9,371639707001,0,5075.285,11496.376,0,10346.738
734,2004,9,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
735,2004,9,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
736,2004,9,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
737,2004,9,371639707005,0,105487.53,238947.02,0,215052.31
738,2004,9,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
739,2004,9,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
740,2004,9,371639708003,0,211223.48,478456.75,0,430611.1
741,2004,9,371639708005,0,66167.44,149880.39,0,134892.34
742,2004,10,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
743,2004,10,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
744,2004,10,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
745,2004,10,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
746,2004,10,371639707001,0,5244.4614,11879.588,0,10691.629
747,2004,10,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
748,2004,10,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
749,2004,10,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
750,2004,10,371639707005,0,109003.78,246911.92,0,222220.73
751,2004,10,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
752,2004,10,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
753,2004,10,371639708003,0,218264.28,494405.3,0,444964.78
754,2004,10,371639708005,0,68373.02,154876.39,0,139388.77
755,2004,11,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
756,2004,11,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
757,2004,11,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
758,2004,11,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
759,2004,11,371639707001,0,5075.285,11496.376,0,10346.738
760,2004,11,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
761,2004,11,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
762,2004,11,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
763,2004,11,371639707005,0,105487.53,238947.02,0,215052.31
764,2004,11,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
765,2004,11,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
766,2004,11,371639708003,0,211223.48,478456.75,0,430611.1
767,2004,11,371639708005,0,66167.44,149880.39,0,134892.34
768,2004,12,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
769,2004,12,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
770,2004,12,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
771,2004,12,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
772,2004,12,371639707001,0,5244.4614,11879.588,0,10691.629
773,2004,12,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
774,2004,12,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
775,2004,12,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
776,2004,12,371639707005,0,109003.78,246911.92,0,222220.73
777,2004,12,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
778,2004,12,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
779,2004,12,371639708003,0,218264.28,494405.3,0,444964.78
780,2004,12,371639708005,0,68373.02,154876.39,0,139388.77
781,2005,1,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
782,2005,1,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
783,2005,1,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
784,2005,1,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
785,2005,1,371639707001,0,5244.4614,11879.588,0,10691.629
786,2005,1,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
787,2005,1,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
788,2005,1,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
789,2005,1,371639707005,0,109003.78,246911.92,0,222220.73
790,2005,1,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
791,2005,1,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
792,2005,1,371639708003,0,218264.28,494405.3,0,444964.78
793,2005,1,371639708005,0,68373.02,154876.39,0,139388.77
794,2005,2,371639706001,0,475768.88,1.0776965e+06,0,969926.9
795,2005,2,371639706002,0,751977.2,1.7033549e+06,0,1.5330194e+06
796,2005,2,371639706003,0,536446.5,1.2151416e+06,0,1.0936275e+06
797,2005,2,371639706004,0,539407.5,1.2218488e+06,0,1.0996639e+06
798,2005,2,371639707001,0,4736.933,10729.95,0,9656.955
799,2005,2,371639707002,0,616686.1,1.3968979e+06,0,1.2572081e+06
800,2005,2,371639707003,0,461166.47,1.0446196e+06,0,940157.7
801,2005,2,371639707004,0,556981.3,1.2616564e+06,0,1.1354908e+06
802,2005,2,371639707005,0,98455.03,223017.22,0,200715.5
803,2005,2,371639708001,0,615615,1.3944716e+06,0,1.2550244e+06
804,2005,2,371639708002,0,511034.62,1.1575795e+06,0,1.0418215e+06
805,2005,2,371639708003,0,197141.92,446559.66,0,401903.7
806,2005,2,371639708005,0,61756.277,139888.36,0,125899.52
807,2005,3,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
808,2005,3,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
809,2005,3,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
810,2005,3,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
811,2005,3,371639707001,0,5244.4614,11879.588,0,10691.629
812,2005,3,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
813,2005,3,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
814,2005,3,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
815,2005,3,371639707005,0,109003.78,246911.92,0,222220.73
816,2005,3,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
817,2005,3,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
818,2005,3,371639708003,0,218264.28,494405.3,0,444964.78
819,2005,3,371639708005,0,68373.02,154876.39,0,139388.77
820,2005,4,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
821,2005,4,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
822,2005,4,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
823,2005,4,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
824,2005,4,371639707001,0,5075.285,11496.376,0,10346.738
825,2005,4,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
826,2005,4,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
827,2005,4,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
828,2005,4,371639707005,0,105487.53,238947.02,0,215052.31
829,2005,4,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
830,2005,4,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
831,2005,4,371639708003,0,211223.48,478456.75,0,430611.1
832,2005,4,371639708005,0,66167.44,149880.39,0,134892.34
833,2005,5,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
834,2005,5,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
835,2005,5,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
836,2005,5,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
837,2005,5,371639707001,0,5244.4614,11879.588,0,10691.629
838,2005,5,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
839,2005,5,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
840,2005,5,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
841,2005,5,371639707005,0,109003.78,246911.92,0,222220.73
842,2005,5,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
843,2005,5,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
844,2005,5,371639708003,0,218264.28,494405.3,0,444964.78
845,2005,5,371639708005,0,68373.02,154876.39,0,139388.77
846,2005,6,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
847,2005,6,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
848,2005,6,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
849,2005,6,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
850,2005,6,371639707001,0,5075.285,11496.376,0,10346.738
851,2005,6,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
852,2005,6,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
853,2005,6,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
854,2005,6,371639707005,0,105487.53,238947.02,0,215052.31
855,2005,6,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
856,2005,6,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
857,2005,6,371639708003,0,211223.48,478456.75,0,430611.1
858,2005,6,371639708005,0,66167.44,149880.39,0,134892.34
859,2005,7,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
860,2005,7,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
861,2005,7,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
862,2005,7,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
863,2005,7,371639707001,0,5244.4614,11879.588,0,10691.629
864,2005,7,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
865,2005,7,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
866,2005,7,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
867,2005,7,371639707005,0,109003.78,246911.92,0,222220.73
868,2005,7,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
869,2005,7,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
870,2005,7,371639708003,0,218264.28,494405.3,0,444964.78
871,2005,7,371639708005,0,68373.02,154876.39,0,139388.77
872,2005,8,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
873,2005,8,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
874,2005,8,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
875,2005,8,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
876,2005,8,371639707001,0,5244.4614,11879.588,0,10691.629
877,2005,8,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
878,2005,8,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
879,2005,8,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
880,2005,8,371639707005,0,109003.78,246911.92,0,222220.73
881,2005,8,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
882,2005,8,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
883,2005,8,371639708003,0,218264.28,494405.3,0,444964.78
884,2005,8,371639708005,0,68373.02,154876.39,0,139388.77
885,2005,9,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
886,2005,9,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
887,2005,9,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
888,2005,9,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
889,2005,9,371639707001,0,5075.285,11496.376,0,10346.738
890,2005,9,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
891,2005,9,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
892,2005,9,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
893,2005,9,371639707005,0,105487.53,238947.02,0,215052.31
894,2005,9,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
895,2005,9,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
896,2005,9,371639708003,0,211223.48,478456.75,0,430611.1
897,2005,9,371639708005,0,66167.44,149880.39,0,134892.34
898,2005,10,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
899,2005,10,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
900,2005,10,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
901,2005,10,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
902,2005,10,371639707001,0,5244.4614,11879.588,0,10691.629
903,2005,10,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
904,2005,10,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
905,2005,10,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
906,2005,10,371639707005,0,109003.78,246911.92,0,222220.73
907,2005,10,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
908,2005,10,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
909,2005,10,371639708003,0,218264.28,494405.3,0,444964.78
910,2005,10,371639708005,0,68373.02,154876.39,0,139388.77
911,2005,11,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
912,2005,11,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
913,2005,11,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
914,2005,11,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
915,2005,11,371639707001,0,5075.285,11496.376,0,10346.738
916,2005,11,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
917,2005,11,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
918,2005,11,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
919,2005,11,371639707005,0,105487.53,238947.02,0,215052.31
920,2005,11,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
921,2005,11,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
922,2005,11,371639708003,0,211223.48,478456.75,0,430611.1
923,2005,11,371639708005,0,66167.44,149880.39,0,134892.34
924,2005,12,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
925,2005,12,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
926,2005,12,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
927,2005,12,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
928,2005,12,371639707001,0,5244.4614,11879.588,0,10691.629
929,2005,12,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
930,2005,12,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
931,2005,12,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
932,2005,12,371639707005,0,109003.78,246911.92,0,222220.73
933,2005,12,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
934,2005,12,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
935,2005,12,371639708003,0,218264.28,494405.3,0,444964.78
936,2005,12,371639708005,0,68373.02,154876.39,0,139388.77
937,2006,1,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
938,2006,1,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
939,2006,1,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
940,2006,1,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
941,2006,1,371639707001,0,5244.4614,11879.588,0,10691.629
942,2006,1,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
943,2006,1,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
944,2006,1,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
945,2006,1,371639707005,0,109003.78,246911.92,0,222220.73
946,2006,1,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
947,2006,1,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
948,2006,1,371639708003,0,218264.28,494405.3,0,444964.78
949,2006,1,371639708005,0,68373.02,154876.39,0,139388.77
950,2006,2,371639706001,0,475768.88,1.0776965e+06,0,969926.9
951,2006,2,371639706002,0,751977.2,1.7033549e+06,0,1.5330194e+06
952,2006,2,371639706003,0,536446.5,1.2151416e+06,0,1.0936275e+06
953,2006,2,371639706004,0,539407.5,1.2218488e+06,0,1.0996639e+06
954,2006,2,371639707001,0,4736.933,10729.95,0,9656.955
955,2006,2,371639707002,0,616686.1,1.3968979e+06,0,1.2572081e+06
956,2006,2,371639707003,0,461166.47,1.0446196e+06,0,940157.7
957,2006,2,371639707004,0,556981.3,1.2616564e+06,0,1.1354908e+06
958,2006,2,371639707005,0,98455.03,223017.22,0,200715.5
959,2006,2,371639708001,0,615615,1.3944716e+06,0,1.2550244e+06
960,2006,2,371639708002,0,511034.62,1.1575795e+06,0,1.0418215e+06
961,2006,2,371639708003,0,197141.92,446559.66,0,401903.7
962,2006,2,371639708005,0,61756.277,139888.36,0,125899.52
963,2006,3,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
964,2006,3,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
965,2006,3,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
966,2006,3,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
967,2006,3,371639707001,0,5244.4614,11879.588,0,10691.629
968,2006,3,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
969,2006,3,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
970,2006,3,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
971,2006,3,371639707005,0,109003.78,246911.92,0,222220.73
972,2006,3,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
973,2006,3,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
974,2006,3,371639708003,0,218264.28,494405.3,0,444964.78
975,2006,3,371639708005,0,68373.02,154876.39,0,139388.77
976,2006,4,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
977,2006,4,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
978,2006,4,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
979,2006,4,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
980,2006,4,371639707001,0,5075.285,11496.376,0,10346.738
981,2006,4,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
982,2006,4,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
983,2006,4,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
984,2006,4,371639707005,0,105487.53,238947.02,0,215052.31
985,2006,4,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
986,2006,4,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
987,2006,4,371639708003,0,211223.48,478456.75,0,430611.1
988,2006,4,371639708005,0,66167.44,149880.39,0,134892.34
989,2006,5,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
990,2006,5,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
991,2006,5,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
992,2006,5,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
993,2006,5,371639707001,0,5244.4614,11879.588,0,10691.629
994,2006,5,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
995,2006,5,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
996,2006,5,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
997,2006,5,371639707005,0,109003.78,246911.92,0,222220.73
998,2006,5,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
999,2006,5,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1000,2006,5,371639708003,0,218264.28,494405.3,0,444964.78
1001,2006,5,371639708005,0,68373.02,154876.39,0,139388.77
1002,2006,6,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
1003,2006,6,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
1004,2006,6,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
1005,2006,6,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
1006,2006,6,371639707001,0,5075.285,11496.376,0,10346.738
1007,2006,6,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
1008,2006,6,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
1009,2006,6,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
1010,2006,6,371639707005,0,105487.53,238947.02,0,215052.31
1011,2006,6,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
1012,2006,6,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
1013,2006,6,371639708003,0,211223.48,478456.75,0,430611.1
1014,2006,6,371639708005,0,66167.44,149880.39,0,134892.34
1015,2006,7,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1016,2006,7,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1017,2006,7,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1018,2006,7,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1019,2006,7,371639707001,0,5244.4614,11879.588,0,10691.629
1020,2006,7,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1021,2006,7,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1022,2006,7,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1023,2006,7,371639707005,0,109003.78,246911.92,0,222220.73
1024,2006,7,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1025,2006,7,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1026,2006,7,371639708003,0,218264.28,494405.3,0,444964.78
1027,2006,7,371639708005,0,68373.02,154876.39,0,139388.77
1028,2006,8,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1029,2006,8,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1030,2006,8,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1031,2006,8,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1032,2006,8,371639707001,0,5244.4614,11879.588,0,10691.629
1033,2006,8,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1034,2006,8,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1035,2006,8,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1036,2006,8,371639707005,0,109003.78,246911.92,0,222220.73
1037,2006,8,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1038,2006,8,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1039,2006,8,371639708003,0,218264.28,494405.3,0,444964.78
1040,2006,8,371639708005,0,68373.02,154876.39,0,139388.77
1041,2006,9,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
1042,2006,9,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
1043,2006,9,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
1044,2006,9,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
1045,2006,9,371639707001,0,5075.285,11496.376,0,10346.738
1046,2006,9,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
1047,2006,9,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
1048,2006,9,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
1049,2006,9,371639707005,0,105487.53,238947.02,0,215052.31
1050,2006,9,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
1051,2006,9,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
1052,2006,9,371639708003,0,211223.48,478456.75,0,430611.1
1053,2006,9,371639708005,0,66167.44,149880.39,0,134892.34
1054,2006,10,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1055,2006,10,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1056,2006,10,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1057,2006,10,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1058,2006,10,371639707001,0,5244.4614,11879.588,0,10691.629
1059,2006,10,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1060,2006,10,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1061,2006,10,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1062,2006,10,371639707005,0,109003.78,246911.92,0,222220.73
1063,2006,10,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1064,2006,10,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1065,2006,10,371639708003,0,218264.28,494405.3,0,444964.78
1066,2006,10,371639708005,0,68373.02,154876.39,0,139388.77
1067,2006,11,371639706001,0,509752.34,1.1546749e+06,0,1.0392074e+06
1068,2006,11,371639706002,0,805689.9,1.8250231e+06,0,1.6425209e+06
1069,2006,11,371639706003,0,574764.1,1.3019375e+06,0,1.1717438e+06
1070,2006,11,371639706004,0,577936.6,1.3091238e+06,0,1.1782114e+06
1071,2006,11,371639707001,0,5075.285,11496.376,0,10346.738
1072,2006,11,371639707002,0,660735.1,1.4966762e+06,0,1.3470086e+06
1073,2006,11,371639707003,0,494106.9,1.1192354e+06,0,1.0073118e+06
1074,2006,11,371639707004,0,596765.7,1.3517746e+06,0,1.2165972e+06
1075,2006,11,371639707005,0,105487.53,238947.02,0,215052.31
1076,2006,11,371639708001,0,659587.5,1.4940768e+06,0,1.344669e+06
1077,2006,11,371639708002,0,547537.1,1.2402638e+06,0,1.1162374e+06
1078,2006,11,371639708003,0,211223.48,478456.75,0,430611.1
1079,2006,11,371639708005,0,66167.44,149880.39,0,134892.34
1080,2006,12,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1081,2006,12,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1082,2006,12,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1083,2006,12,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1084,2006,12,371639707001,0,5244.4614,11879.588,0,10691.629
1085,2006,12,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1086,2006,12,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1087,2006,12,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1088,2006,12,371639707005,0,109003.78,246911.92,0,222220.73
1089,2006,12,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1090,2006,12,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1091,2006,12,371639708003,0,218264.28,494405.3,0,444964.78
1092,2006,12,371639708005,0,68373.02,154876.39,0,139388.77
1093,2007,1,371639706001,0,526744.1,1.193164e+06,0,1.0738476e+06
1094,2007,1,371639706002,0,832546.2,1.8858572e+06,0,1.6972715e+06
1095,2007,1,371639706003,0,593922.94,1.3453354e+06,0,1.2108019e+06
1096,2007,1,371639706004,0,597201.2,1.3527611e+06,0,1.217485e+06
1097,2007,1,371639707001,0,5244.4614,11879.588,0,10691.629
1098,2007,1,371639707002,0,682759.6,1.5465655e+06,0,1.391909e+06
1099,2007,1,371639707003,0,510577.16,1.1565431e+06,0,1.0408889e+06
1100,2007,1,371639707004,0,616657.9,1.3968339e+06,0,1.2571505e+06
1101,2007,1,371639707005,0,109003.78,246911.92,0,222220.73
1102,2007,1,371639708001,0,681573.75,1.5438792e+06,0,1.3894914e+06
1103,2007,1,371639708002,0,565788.3,1.2816059e+06,0,1.1534452e+06
1104,2007,1,371639708003,0,218264.28,494405.3,0,444964.78
1105,2007,1,371639708005,0,68373.02,154876.39,0,139388.77
1106,2007,2,371639706001,0,475768.88,1.0776965e+06,0,969926.9
1107,2007,2,371639706002,0,751977.2,1.7033549e+06,0,1.5330194e+06
1108,2007,2,371639706003,0,536446.5,1.2151416e+06,0,1.0936275e+06
